itemid,itemtype,msg,target,competitor,distractor,trialid,targetpos,layout,prob_target,prob_competitor,prob_distr,speaker,participant_id,condition
19,filler type a,ci,ci_re,sq_re,tr_bl,15,2,"sq_re,ci_re,tr_bl; ",100,0,0,adult,189,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,15,3,"tr_bl,sq_re,ci_re; ",100,0,0,adult,200,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,22,1,"ci_re,tr_bl,sq_re; ",100,0,0,adult,244,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,18,3,"tr_bl,sq_re,ci_re; ",100,0,0,adult,261,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,8,1,"ci_re,tr_bl,sq_re; ",100,0,0,adult,226,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,0,1,"ci_re,sq_re,tr_bl; ",100,0,0,adult,252,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,17,2,"sq_re,ci_re,tr_bl; ",95,5,0,adult,239,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,13,1,"ci_re,sq_re,tr_bl; ",100,0,0,adult,192,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,10,2,"tr_bl,ci_re,sq_re; ",100,0,0,adult,253,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,4,2,"sq_re,ci_re,tr_bl; ",100,0,0,adult,212,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,15,2,"sq_re,ci_re,tr_bl; ",100,0,0,adult,264,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,10,3,"sq_re,tr_bl,ci_re; ",100,0,0,adult,205,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,21,2,"sq_re,ci_re,tr_bl; ",50,50,0,adult,242,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,4,3,"sq_re,tr_bl,ci_re; ",100,0,0,adult,233,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,14,3,"sq_re,tr_bl,ci_re; ",100,0,0,adult,201,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,13,2,"tr_bl,ci_re,sq_re; ",100,0,0,adult,227,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,6,1,"ci_re,sq_re,tr_bl; ",100,0,0,adult,209,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,19,1,"ci_re,tr_bl,sq_re; ",100,0,0,adult,225,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,22,2,"sq_re,ci_re,tr_bl; ",100,0,0,adult,196,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,17,2,"tr_bl,ci_re,sq_re; ",100,0,0,adult,263,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,15,3,"tr_bl,sq_re,ci_re; ",100,0,0,adult,194,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,23,1,"ci_re,sq_re,tr_bl; ",100,0,0,adult,247,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,21,3,"tr_bl,sq_re,ci_re; ",100,0,0,adult,238,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,19,2,"sq_re,ci_re,tr_bl; ",100,0,0,adult,206,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,2,3,"tr_bl,sq_re,ci_re; ",100,0,0,adult,203,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,17,3,"sq_re,tr_bl,ci_re; ",100,0,0,adult,262,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,4,3,"sq_re,tr_bl,ci_re; ",100,0,0,adult,274,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,12,2,"tr_bl,ci_re,sq_re; ",100,0,0,adult,257,filler unambiguous
19,filler type a,ci,ci_re,sq_re,tr_bl,18,2,"sq_re,ci_re,tr_bl; ",100,0,0,adult,255,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,8,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,230,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,12,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,214,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,20,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,191,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,19,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,234,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,8,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,190,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,19,3,"ci_bl,sq_gr,tr_gr; ",52,32,16,adult,271,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,10,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,228,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,2,2,"ci_bl,tr_gr,sq_gr; ",82,7,11,adult,217,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,21,2,"sq_gr,tr_gr,ci_bl; ",27,23,50,adult,272,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,11,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,202,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,11,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,221,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,18,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,245,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,22,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,236,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,15,3,"ci_bl,sq_gr,tr_gr; ",100,0,0,adult,258,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,5,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,199,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,10,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,231,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,7,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,237,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,2,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,248,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,15,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,235,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,2,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,249,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,21,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,188,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,18,2,"sq_gr,tr_gr,ci_bl; ",66,13,21,adult,265,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,14,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,218,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,0,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,213,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,14,3,"ci_bl,sq_gr,tr_gr; ",50,50,0,adult,256,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,13,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,195,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,3,3,"ci_bl,sq_gr,tr_gr; ",100,0,0,adult,250,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,22,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,232,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,11,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,251,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,10,2,"sq_gr,tr_gr,ci_bl; ",19,38,43,adult,268,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,19,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,193,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,7,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,243,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,11,3,"ci_bl,sq_gr,tr_gr; ",50,50,0,adult,273,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,21,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,207,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,17,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,254,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,8,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,259,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,22,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,223,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,18,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,208,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,5,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,219,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,20,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,197,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,17,2,"ci_bl,tr_gr,sq_gr; ",0,100,0,adult,270,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,10,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,222,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,14,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,210,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,15,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,260,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,2,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,215,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,23,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,275,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,1,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,198,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,10,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,240,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,20,3,"ci_bl,sq_gr,tr_gr; ",100,0,0,adult,204,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,20,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,220,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,12,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,269,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,16,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,211,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,23,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,246,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,13,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,241,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,15,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,187,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,20,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,224,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,3,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,267,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,20,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,266,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,23,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,216,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,13,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,229,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,21,3,"ci_bl,sq_gr,tr_gr; ",100,0,0,adult,189,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,14,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,200,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,10,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,244,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,15,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,261,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,18,3,"ci_bl,sq_gr,tr_gr; ",100,0,0,adult,226,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,10,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,252,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,22,1,"tr_gr,ci_bl,sq_gr; ",88,5,7,adult,239,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,21,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,192,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,0,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,253,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,8,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,212,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,12,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,264,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,6,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,205,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,22,2,"sq_gr,tr_gr,ci_bl; ",50,50,0,adult,242,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,20,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,233,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,7,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,201,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,4,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,227,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,11,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,209,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,6,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,225,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,1,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,196,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,16,3,"sq_gr,ci_bl,tr_gr; ",100,0,0,adult,263,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,2,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,194,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,5,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,247,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,12,3,"sq_gr,ci_bl,tr_gr; ",31,35,34,adult,238,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,4,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,206,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,19,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,203,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,6,2,"sq_gr,tr_gr,ci_bl; ",100,0,0,adult,262,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,19,1,"tr_gr,sq_gr,ci_bl; ",100,0,0,adult,274,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,2,2,"ci_bl,tr_gr,sq_gr; ",100,0,0,adult,257,filler unambiguous
20,filler type a,tr,tr_gr,sq_gr,ci_bl,1,1,"tr_gr,ci_bl,sq_gr; ",100,0,0,adult,255,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,13,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,230,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,0,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,214,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,23,3,"tr_gr,tr_bl,ci_re; ",100,0,0,adult,191,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,23,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,234,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,12,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,190,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,5,1,"ci_re,tr_bl,tr_gr; ",57,43,0,adult,271,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,13,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,228,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,4,2,"tr_bl,ci_re,tr_gr; ",88,12,0,adult,217,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,7,3,"tr_bl,tr_gr,ci_re; ",47,23,30,adult,272,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,12,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,202,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,15,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,221,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,17,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,245,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,9,1,"ci_re,tr_bl,tr_gr; ",49,51,0,adult,236,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,3,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,258,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,199,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,231,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,4,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,237,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,248,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,3,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,235,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,21,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,249,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,6,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,188,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,2,"tr_gr,ci_re,tr_bl; ",58,42,0,adult,265,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,15,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,218,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,18,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,213,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,10,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,256,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,14,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,195,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,9,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,250,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,18,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,232,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,17,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,251,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,17,2,"tr_bl,ci_re,tr_gr; ",49,19,32,adult,268,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,7,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,193,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,243,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,13,3,"tr_gr,tr_bl,ci_re; ",100,0,0,adult,273,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,9,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,207,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,0,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,254,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,2,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,259,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,14,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,223,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,7,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,208,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,20,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,219,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,21,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,197,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,11,2,"tr_bl,ci_re,tr_gr; ",20,20,60,adult,270,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,19,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,222,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,7,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,210,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,260,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,0,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,215,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,7,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,275,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,18,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,198,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,17,3,"tr_gr,tr_bl,ci_re; ",100,0,0,adult,240,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,2,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,204,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,23,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,220,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,269,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,21,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,211,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,21,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,246,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,11,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,241,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,19,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,187,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,9,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,224,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,11,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,267,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,15,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,266,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,0,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,216,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,229,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,16,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,189,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,21,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,200,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,17,3,"tr_gr,tr_bl,ci_re; ",100,0,0,adult,244,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,20,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,261,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,21,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,226,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,14,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,252,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,3,1,"ci_re,tr_gr,tr_bl; ",28,28,44,adult,239,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,3,3,"tr_gr,tr_bl,ci_re; ",100,0,0,adult,192,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,20,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,253,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,13,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,212,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,1,2,"tr_gr,ci_re,tr_bl; ",100,0,0,adult,264,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,16,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,205,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,19,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,242,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,1,3,"tr_gr,tr_bl,ci_re; ",100,0,0,adult,233,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,8,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,201,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,1,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,227,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,2,1,"ci_re,tr_gr,tr_bl; ",100,0,0,adult,209,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,1,2,"tr_bl,ci_re,tr_gr; ",100,0,0,adult,225,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,3,3,"tr_bl,tr_gr,ci_re; ",100,0,0,adult,196,filler unambiguous
21,filler type b,re,ci_re,tr_bl,tr_gr,9,1,"ci_re,tr_bl,tr_gr; ",100,0,0,adult,263,filler unambiguous
