itemid,itemtype,msg,target,competitor,distractor,trialid,targetpos,layout,prob_target,prob_competitor,prob_distr,condition,speaker,participant_id
21,filler type b,re,ci_re,tr_bl,tr_gr,5,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,31
21,filler type b,re,ci_re,tr_bl,tr_gr,17,3,"tr_bl,tr_gr,ci_re",34,34,32,filler unambiguous,child,32
21,filler type b,re,ci_re,tr_bl,tr_gr,14,2,"tr_gr,ci_re,tr_bl",100,0,0,filler unambiguous,child,33
21,filler type b,re,ci_re,tr_bl,tr_gr,9,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,adult,34
21,filler type b,re,ci_re,tr_bl,tr_gr,21,2,"tr_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,35
21,filler type b,re,ci_re,tr_bl,tr_gr,18,2,"tr_gr,ci_re,tr_bl",100,0,0,filler unambiguous,adult,36
21,filler type b,re,ci_re,tr_bl,tr_gr,11,3,"tr_gr,tr_bl,ci_re",100,0,0,filler unambiguous,adult,37
21,filler type b,re,ci_re,tr_bl,tr_gr,15,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,38
21,filler type b,re,ci_re,tr_bl,tr_gr,23,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,adult,39
21,filler type b,re,ci_re,tr_bl,tr_gr,13,3,"tr_gr,tr_bl,ci_re",100,0,0,filler unambiguous,adult,40
21,filler type b,re,ci_re,tr_bl,tr_gr,7,1,"ci_re,tr_bl,tr_gr",67,18,15,filler unambiguous,child,41
21,filler type b,re,ci_re,tr_bl,tr_gr,11,3,"tr_gr,tr_bl,ci_re",100,0,0,filler unambiguous,adult,42
21,filler type b,re,ci_re,tr_bl,tr_gr,18,1,"ci_re,tr_gr,tr_bl",100,0,0,filler unambiguous,child,43
21,filler type b,re,ci_re,tr_bl,tr_gr,5,2,"tr_gr,ci_re,tr_bl",100,0,0,filler unambiguous,child,44
21,filler type b,re,ci_re,tr_bl,tr_gr,6,1,"ci_re,tr_bl,tr_gr",100,0,0,filler unambiguous,adult,45
21,filler type b,re,ci_re,tr_bl,tr_gr,4,1,"ci_re,tr_gr,tr_bl",100,0,0,filler unambiguous,adult,46
21,filler type b,re,ci_re,tr_bl,tr_gr,22,2,"tr_bl,ci_re,tr_gr",100,0,0,filler unambiguous,child,47
21,filler type b,re,ci_re,tr_bl,tr_gr,13,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,adult,48
21,filler type b,re,ci_re,tr_bl,tr_gr,4,1,"ci_re,tr_bl,tr_gr",100,0,0,filler unambiguous,adult,49
21,filler type b,re,ci_re,tr_bl,tr_gr,17,2,"tr_gr,ci_re,tr_bl",100,0,0,filler unambiguous,adult,50
21,filler type b,re,ci_re,tr_bl,tr_gr,5,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,51
21,filler type b,re,ci_re,tr_bl,tr_gr,16,1,"ci_re,tr_gr,tr_bl",100,0,0,filler unambiguous,adult,52
21,filler type b,re,ci_re,tr_bl,tr_gr,16,2,"tr_gr,ci_re,tr_bl",100,0,0,filler unambiguous,child,53
21,filler type b,re,ci_re,tr_bl,tr_gr,8,1,"ci_re,tr_bl,tr_gr",100,0,0,filler unambiguous,adult,54
21,filler type b,re,ci_re,tr_bl,tr_gr,15,2,"tr_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,55
21,filler type b,re,ci_re,tr_bl,tr_gr,8,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,adult,56
21,filler type b,re,ci_re,tr_bl,tr_gr,2,1,"ci_re,tr_bl,tr_gr",100,0,0,filler unambiguous,child,57
21,filler type b,re,ci_re,tr_bl,tr_gr,5,2,"tr_gr,ci_re,tr_bl",100,0,0,filler unambiguous,adult,58
21,filler type b,re,ci_re,tr_bl,tr_gr,20,1,"ci_re,tr_bl,tr_gr",100,0,0,filler unambiguous,child,59
21,filler type b,re,ci_re,tr_bl,tr_gr,6,3,"tr_bl,tr_gr,ci_re",85,7,8,filler unambiguous,child,60
21,filler type b,re,ci_re,tr_bl,tr_gr,18,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,61
21,filler type b,re,ci_re,tr_bl,tr_gr,8,3,"tr_bl,tr_gr,ci_re",84,8,8,filler unambiguous,adult,62
21,filler type b,re,ci_re,tr_bl,tr_gr,20,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,63
21,filler type b,re,ci_re,tr_bl,tr_gr,11,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,64
21,filler type b,re,ci_re,tr_bl,tr_gr,2,1,"ci_re,tr_gr,tr_bl",100,0,0,filler unambiguous,child,65
21,filler type b,re,ci_re,tr_bl,tr_gr,8,1,"ci_re,tr_bl,tr_gr",36,33,31,filler unambiguous,child,66
21,filler type b,re,ci_re,tr_bl,tr_gr,15,3,"tr_gr,tr_bl,ci_re",22,40,38,filler unambiguous,adult,67
21,filler type b,re,ci_re,tr_bl,tr_gr,7,3,"tr_gr,tr_bl,ci_re",100,0,0,filler unambiguous,adult,68
21,filler type b,re,ci_re,tr_bl,tr_gr,16,3,"tr_bl,tr_gr,ci_re",72,0,28,filler unambiguous,adult,69
21,filler type b,re,ci_re,tr_bl,tr_gr,12,2,"tr_bl,ci_re,tr_gr",100,0,0,filler unambiguous,child,70
21,filler type b,re,ci_re,tr_bl,tr_gr,5,3,"tr_gr,tr_bl,ci_re",100,0,0,filler unambiguous,child,71
21,filler type b,re,ci_re,tr_bl,tr_gr,14,2,"tr_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,72
21,filler type b,re,ci_re,tr_bl,tr_gr,10,2,"tr_gr,ci_re,tr_bl",100,0,0,filler unambiguous,child,73
21,filler type b,re,ci_re,tr_bl,tr_gr,6,1,"ci_re,tr_bl,tr_gr",100,0,0,filler unambiguous,child,74
21,filler type b,re,ci_re,tr_bl,tr_gr,15,2,"tr_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,75
21,filler type b,re,ci_re,tr_bl,tr_gr,5,3,"tr_gr,tr_bl,ci_re",100,0,0,filler unambiguous,adult,76
21,filler type b,re,ci_re,tr_bl,tr_gr,8,1,"ci_re,tr_gr,tr_bl",100,0,0,filler unambiguous,adult,77
21,filler type b,re,ci_re,tr_bl,tr_gr,8,2,"tr_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,78
21,filler type b,re,ci_re,tr_bl,tr_gr,6,2,"tr_gr,ci_re,tr_bl",100,0,0,filler unambiguous,adult,79
21,filler type b,re,ci_re,tr_bl,tr_gr,13,1,"ci_re,tr_bl,tr_gr",100,0,0,filler unambiguous,adult,1
21,filler type b,re,ci_re,tr_bl,tr_gr,13,3,"tr_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,80
22,filler type b,gr,tr_gr,ci_bl,ci_re,22,2,"ci_re,tr_gr,ci_bl",96,2,2,filler unambiguous,adult,2
22,filler type b,gr,tr_gr,ci_bl,ci_re,18,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,3
22,filler type b,gr,tr_gr,ci_bl,ci_re,16,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,4
22,filler type b,gr,tr_gr,ci_bl,ci_re,1,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,child,5
22,filler type b,gr,tr_gr,ci_bl,ci_re,13,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,child,6
22,filler type b,gr,tr_gr,ci_bl,ci_re,19,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,child,7
22,filler type b,gr,tr_gr,ci_bl,ci_re,8,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,child,8
22,filler type b,gr,tr_gr,ci_bl,ci_re,22,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,9
22,filler type b,gr,tr_gr,ci_bl,ci_re,16,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,adult,10
22,filler type b,gr,tr_gr,ci_bl,ci_re,15,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,11
22,filler type b,gr,tr_gr,ci_bl,ci_re,4,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,12
22,filler type b,gr,tr_gr,ci_bl,ci_re,23,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,child,13
22,filler type b,gr,tr_gr,ci_bl,ci_re,21,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,child,14
22,filler type b,gr,tr_gr,ci_bl,ci_re,21,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,15
22,filler type b,gr,tr_gr,ci_bl,ci_re,12,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,adult,16
22,filler type b,gr,tr_gr,ci_bl,ci_re,9,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,child,17
22,filler type b,gr,tr_gr,ci_bl,ci_re,7,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,18
22,filler type b,gr,tr_gr,ci_bl,ci_re,12,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,adult,19
22,filler type b,gr,tr_gr,ci_bl,ci_re,1,3,"ci_bl,ci_re,tr_gr",80,9,11,filler unambiguous,child,20
22,filler type b,gr,tr_gr,ci_bl,ci_re,13,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,child,21
22,filler type b,gr,tr_gr,ci_bl,ci_re,20,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,22
22,filler type b,gr,tr_gr,ci_bl,ci_re,23,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,child,23
22,filler type b,gr,tr_gr,ci_bl,ci_re,21,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,child,24
22,filler type b,gr,tr_gr,ci_bl,ci_re,21,2,"ci_re,tr_gr,ci_bl",50,0,50,filler unambiguous,child,25
22,filler type b,gr,tr_gr,ci_bl,ci_re,17,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,adult,26
22,filler type b,gr,tr_gr,ci_bl,ci_re,15,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,child,27
22,filler type b,gr,tr_gr,ci_bl,ci_re,22,3,"ci_re,ci_bl,tr_gr",90,0,10,filler unambiguous,child,28
22,filler type b,gr,tr_gr,ci_bl,ci_re,19,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,29
22,filler type b,gr,tr_gr,ci_bl,ci_re,3,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,child,30
22,filler type b,gr,tr_gr,ci_bl,ci_re,9,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,31
22,filler type b,gr,tr_gr,ci_bl,ci_re,10,3,"ci_re,ci_bl,tr_gr",76,11,13,filler unambiguous,child,32
22,filler type b,gr,tr_gr,ci_bl,ci_re,2,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,child,33
22,filler type b,gr,tr_gr,ci_bl,ci_re,16,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,adult,34
22,filler type b,gr,tr_gr,ci_bl,ci_re,18,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,35
22,filler type b,gr,tr_gr,ci_bl,ci_re,14,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,adult,36
22,filler type b,gr,tr_gr,ci_bl,ci_re,14,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,adult,37
22,filler type b,gr,tr_gr,ci_bl,ci_re,8,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,child,38
22,filler type b,gr,tr_gr,ci_bl,ci_re,5,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,39
22,filler type b,gr,tr_gr,ci_bl,ci_re,22,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,40
22,filler type b,gr,tr_gr,ci_bl,ci_re,8,2,"ci_bl,tr_gr,ci_re",86,9,5,filler unambiguous,child,41
22,filler type b,gr,tr_gr,ci_bl,ci_re,18,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,adult,42
22,filler type b,gr,tr_gr,ci_bl,ci_re,11,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,43
22,filler type b,gr,tr_gr,ci_bl,ci_re,14,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,44
22,filler type b,gr,tr_gr,ci_bl,ci_re,7,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,adult,45
22,filler type b,gr,tr_gr,ci_bl,ci_re,11,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,46
22,filler type b,gr,tr_gr,ci_bl,ci_re,7,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,child,47
22,filler type b,gr,tr_gr,ci_bl,ci_re,15,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,adult,48
22,filler type b,gr,tr_gr,ci_bl,ci_re,9,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,49
22,filler type b,gr,tr_gr,ci_bl,ci_re,10,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,50
22,filler type b,gr,tr_gr,ci_bl,ci_re,13,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,51
22,filler type b,gr,tr_gr,ci_bl,ci_re,15,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,adult,52
22,filler type b,gr,tr_gr,ci_bl,ci_re,15,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,53
22,filler type b,gr,tr_gr,ci_bl,ci_re,9,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,54
22,filler type b,gr,tr_gr,ci_bl,ci_re,6,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,adult,55
22,filler type b,gr,tr_gr,ci_bl,ci_re,15,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,56
22,filler type b,gr,tr_gr,ci_bl,ci_re,6,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,57
22,filler type b,gr,tr_gr,ci_bl,ci_re,17,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,adult,58
22,filler type b,gr,tr_gr,ci_bl,ci_re,16,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,59
22,filler type b,gr,tr_gr,ci_bl,ci_re,13,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,child,60
22,filler type b,gr,tr_gr,ci_bl,ci_re,1,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,child,61
22,filler type b,gr,tr_gr,ci_bl,ci_re,6,2,"ci_re,tr_gr,ci_bl",89,5,6,filler unambiguous,adult,62
22,filler type b,gr,tr_gr,ci_bl,ci_re,22,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,child,63
22,filler type b,gr,tr_gr,ci_bl,ci_re,13,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,child,64
22,filler type b,gr,tr_gr,ci_bl,ci_re,23,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,child,65
22,filler type b,gr,tr_gr,ci_bl,ci_re,18,2,"ci_re,tr_gr,ci_bl",40,19,41,filler unambiguous,child,66
22,filler type b,gr,tr_gr,ci_bl,ci_re,18,1,"tr_gr,ci_re,ci_bl",35,28,37,filler unambiguous,adult,67
22,filler type b,gr,tr_gr,ci_bl,ci_re,1,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,68
22,filler type b,gr,tr_gr,ci_bl,ci_re,18,2,"ci_bl,tr_gr,ci_re",71,29,0,filler unambiguous,adult,69
22,filler type b,gr,tr_gr,ci_bl,ci_re,4,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,70
22,filler type b,gr,tr_gr,ci_bl,ci_re,14,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,child,71
22,filler type b,gr,tr_gr,ci_bl,ci_re,23,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,adult,72
22,filler type b,gr,tr_gr,ci_bl,ci_re,13,1,"tr_gr,ci_re,ci_bl",100,0,0,filler unambiguous,child,73
22,filler type b,gr,tr_gr,ci_bl,ci_re,12,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,child,74
22,filler type b,gr,tr_gr,ci_bl,ci_re,3,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,adult,75
22,filler type b,gr,tr_gr,ci_bl,ci_re,13,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,adult,76
22,filler type b,gr,tr_gr,ci_bl,ci_re,23,2,"ci_bl,tr_gr,ci_re",100,0,0,filler unambiguous,adult,77
22,filler type b,gr,tr_gr,ci_bl,ci_re,20,1,"tr_gr,ci_bl,ci_re",100,0,0,filler unambiguous,adult,78
22,filler type b,gr,tr_gr,ci_bl,ci_re,23,2,"ci_re,tr_gr,ci_bl",100,0,0,filler unambiguous,adult,79
22,filler type b,gr,tr_gr,ci_bl,ci_re,6,3,"ci_re,ci_bl,tr_gr",100,0,0,filler unambiguous,adult,1
22,filler type b,gr,tr_gr,ci_bl,ci_re,3,3,"ci_bl,ci_re,tr_gr",100,0,0,filler unambiguous,child,80
23,filler type b,ci,ci_gr,sq_re,tr_re,14,3,"sq_re,tr_re,ci_gr",96,2,2,filler unambiguous,adult,2
23,filler type b,ci,ci_gr,sq_re,tr_re,6,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,child,3
23,filler type b,ci,ci_gr,sq_re,tr_re,8,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,adult,4
23,filler type b,ci,ci_gr,sq_re,tr_re,2,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,child,5
23,filler type b,ci,ci_gr,sq_re,tr_re,7,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,child,6
23,filler type b,ci,ci_gr,sq_re,tr_re,22,3,"tr_re,sq_re,ci_gr",100,0,0,filler unambiguous,child,7
23,filler type b,ci,ci_gr,sq_re,tr_re,19,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,child,8
23,filler type b,ci,ci_gr,sq_re,tr_re,3,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,child,9
23,filler type b,ci,ci_gr,sq_re,tr_re,13,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,adult,10
23,filler type b,ci,ci_gr,sq_re,tr_re,2,3,"tr_re,sq_re,ci_gr",100,0,0,filler unambiguous,child,11
23,filler type b,ci,ci_gr,sq_re,tr_re,0,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,child,12
23,filler type b,ci,ci_gr,sq_re,tr_re,11,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,child,13
23,filler type b,ci,ci_gr,sq_re,tr_re,1,3,"tr_re,sq_re,ci_gr",98,2,0,filler unambiguous,child,14
23,filler type b,ci,ci_gr,sq_re,tr_re,14,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,adult,15
23,filler type b,ci,ci_gr,sq_re,tr_re,17,3,"tr_re,sq_re,ci_gr",0,50,50,filler unambiguous,adult,16
23,filler type b,ci,ci_gr,sq_re,tr_re,11,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,child,17
23,filler type b,ci,ci_gr,sq_re,tr_re,13,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,adult,18
23,filler type b,ci,ci_gr,sq_re,tr_re,18,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,adult,19
23,filler type b,ci,ci_gr,sq_re,tr_re,8,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,child,20
23,filler type b,ci,ci_gr,sq_re,tr_re,9,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,child,21
23,filler type b,ci,ci_gr,sq_re,tr_re,18,3,"tr_re,sq_re,ci_gr",100,0,0,filler unambiguous,child,22
23,filler type b,ci,ci_gr,sq_re,tr_re,17,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,child,23
23,filler type b,ci,ci_gr,sq_re,tr_re,7,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,child,24
23,filler type b,ci,ci_gr,sq_re,tr_re,17,3,"tr_re,sq_re,ci_gr",50,0,50,filler unambiguous,child,25
23,filler type b,ci,ci_gr,sq_re,tr_re,6,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,adult,26
23,filler type b,ci,ci_gr,sq_re,tr_re,7,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,child,27
23,filler type b,ci,ci_gr,sq_re,tr_re,8,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,child,28
23,filler type b,ci,ci_gr,sq_re,tr_re,18,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,adult,29
23,filler type b,ci,ci_gr,sq_re,tr_re,15,3,"tr_re,sq_re,ci_gr",100,0,0,filler unambiguous,child,30
23,filler type b,ci,ci_gr,sq_re,tr_re,20,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,child,31
23,filler type b,ci,ci_gr,sq_re,tr_re,3,1,"ci_gr,tr_re,sq_re",98,0,2,filler unambiguous,child,32
23,filler type b,ci,ci_gr,sq_re,tr_re,8,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,child,33
23,filler type b,ci,ci_gr,sq_re,tr_re,3,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,adult,34
23,filler type b,ci,ci_gr,sq_re,tr_re,16,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,adult,35
23,filler type b,ci,ci_gr,sq_re,tr_re,22,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,adult,36
23,filler type b,ci,ci_gr,sq_re,tr_re,13,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,adult,37
23,filler type b,ci,ci_gr,sq_re,tr_re,5,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,child,38
23,filler type b,ci,ci_gr,sq_re,tr_re,13,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,adult,39
23,filler type b,ci,ci_gr,sq_re,tr_re,9,3,"tr_re,sq_re,ci_gr",100,0,0,filler unambiguous,adult,40
23,filler type b,ci,ci_gr,sq_re,tr_re,21,2,"sq_re,ci_gr,tr_re",86,8,6,filler unambiguous,child,41
23,filler type b,ci,ci_gr,sq_re,tr_re,5,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,adult,42
23,filler type b,ci,ci_gr,sq_re,tr_re,17,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,child,43
23,filler type b,ci,ci_gr,sq_re,tr_re,21,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,child,44
23,filler type b,ci,ci_gr,sq_re,tr_re,13,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,adult,45
23,filler type b,ci,ci_gr,sq_re,tr_re,17,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,adult,46
23,filler type b,ci,ci_gr,sq_re,tr_re,11,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,child,47
23,filler type b,ci,ci_gr,sq_re,tr_re,14,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,adult,48
23,filler type b,ci,ci_gr,sq_re,tr_re,5,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,adult,49
23,filler type b,ci,ci_gr,sq_re,tr_re,9,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,adult,50
23,filler type b,ci,ci_gr,sq_re,tr_re,14,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,child,51
23,filler type b,ci,ci_gr,sq_re,tr_re,6,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,adult,52
23,filler type b,ci,ci_gr,sq_re,tr_re,1,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,child,53
23,filler type b,ci,ci_gr,sq_re,tr_re,19,3,"tr_re,sq_re,ci_gr",100,0,0,filler unambiguous,adult,54
23,filler type b,ci,ci_gr,sq_re,tr_re,17,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,adult,55
23,filler type b,ci,ci_gr,sq_re,tr_re,20,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,adult,56
23,filler type b,ci,ci_gr,sq_re,tr_re,0,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,child,57
23,filler type b,ci,ci_gr,sq_re,tr_re,6,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,adult,58
23,filler type b,ci,ci_gr,sq_re,tr_re,17,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,child,59
23,filler type b,ci,ci_gr,sq_re,tr_re,1,2,"sq_re,ci_gr,tr_re",95,5,0,filler unambiguous,child,60
23,filler type b,ci,ci_gr,sq_re,tr_re,2,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,child,61
23,filler type b,ci,ci_gr,sq_re,tr_re,19,1,"ci_gr,sq_re,tr_re",96,2,2,filler unambiguous,adult,62
23,filler type b,ci,ci_gr,sq_re,tr_re,18,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,child,63
23,filler type b,ci,ci_gr,sq_re,tr_re,21,1,"ci_gr,sq_re,tr_re",100,0,0,filler unambiguous,child,64
23,filler type b,ci,ci_gr,sq_re,tr_re,11,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,child,65
23,filler type b,ci,ci_gr,sq_re,tr_re,0,2,"sq_re,ci_gr,tr_re",44,32,24,filler unambiguous,child,66
23,filler type b,ci,ci_gr,sq_re,tr_re,20,1,"ci_gr,tr_re,sq_re",40,23,37,filler unambiguous,adult,67
23,filler type b,ci,ci_gr,sq_re,tr_re,12,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,adult,68
23,filler type b,ci,ci_gr,sq_re,tr_re,0,3,"tr_re,sq_re,ci_gr",0,6,94,filler unambiguous,adult,69
23,filler type b,ci,ci_gr,sq_re,tr_re,2,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,child,70
23,filler type b,ci,ci_gr,sq_re,tr_re,13,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,child,71
23,filler type b,ci,ci_gr,sq_re,tr_re,22,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,adult,72
23,filler type b,ci,ci_gr,sq_re,tr_re,15,2,"sq_re,ci_gr,tr_re",100,0,0,filler unambiguous,child,73
23,filler type b,ci,ci_gr,sq_re,tr_re,22,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,child,74
23,filler type b,ci,ci_gr,sq_re,tr_re,19,3,"tr_re,sq_re,ci_gr",100,0,0,filler unambiguous,adult,75
23,filler type b,ci,ci_gr,sq_re,tr_re,2,3,"sq_re,tr_re,ci_gr",100,0,0,filler unambiguous,adult,76
23,filler type b,ci,ci_gr,sq_re,tr_re,21,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,adult,77
23,filler type b,ci,ci_gr,sq_re,tr_re,0,1,"ci_gr,tr_re,sq_re",100,0,0,filler unambiguous,adult,78
23,filler type b,ci,ci_gr,sq_re,tr_re,13,2,"tr_re,ci_gr,sq_re",100,0,0,filler unambiguous,adult,79
